sample_id,abundance,genus,id,relative
Chickpea_and_formula,0.000146656,Lactococcus,Lactococcus,0.000146656
Chickpea_and_formula,0.000123247,Lactobacillus,Lactobacillus,0.000123247
Chickpea_and_formula,7.14E-05,Intestinibacter,Intestinibacter,7.14047E-05
Chickpea_and_formula,6.63E-05,Anaerostipes,Anaerostipes,6.62845E-05
Chickpea_and_formula,2.78E-05,Erysipelatoclostridium,Erysipelatoclostridium,2.78011E-05
Chickpea_and_formula,0,Faecalibacterium,Faecalibacterium,0
Chickpea_and_formula,1.46E-05,Pseudomonas,Pseudomonas,1.45967E-05
Chickpea_and_formula,3.41E-05,Morganella,Morganella,3.40819E-05
Chickpea_and_formula,7.37E-05,Bilophila,Bilophila,7.37434E-05
Chickpea_and_formula,7.04E-05,Varibaculum,Varibaculum,7.03531E-05
Chickpea_and_formula,4.96E-05,Actinomyces,Actinomyces,4.9633E-05
Chickpea_and_formula,1.36E-05,Phascolarctobacterium,Phascolarctobacterium,1.35792E-05
Chickpea_and_formula,9.73E-06,Flavonifractor,Flavonifractor,9.73115E-06
Chickpea_and_formula,0,Caproiciproducens,Caproiciproducens,0
Chickpea_and_formula,1.46E-05,Dysgonomonas,Dysgonomonas,1.45967E-05
Chickpea_and_formula,1.95E-05,Lactiplantibacillus,Lactiplantibacillus,1.94623E-05
Chickpea_and_formula,0,Turicibacter,Turicibacter,0
Chickpea_and_formula,0,Staphylococcus,Staphylococcus,0
Chickpea_and_formula,0,Incertae Sedis,Incertae Sedis,0
Chickpea_and_formula,0,Arcanobacterium,Arcanobacterium,0
Chickpea_and_formula,8.37E-06,Campylobacter,Campylobacter,8.37442E-06
Chickpea_and_formula,4.19E-06,Rothia,Rothia,4.18721E-06
Chickpea_and_formula,2.88E-05,Haemophilus,Haemophilus,2.87554E-05
Chickpea_and_formula,9.14E-06,Brucella,Brucella,9.14369E-06
Chickpea_and_formula,0,Monoglobus,Monoglobus,0
Chickpea_and_formula,0,Buttiauxella,Buttiauxella,0
Couscous,0.390324564,Bacteroides,Bacteroides,0.390324564
Couscous,0.184174471,Escherichia,Escherichia,0.184174471
Couscous,0.15551021,Bifidobacterium,Bifidobacterium,0.15551021
Couscous,0.070731677,Enterococcus,Enterococcus,0.070731677
Couscous,0.022196469,Klebsiella,Klebsiella,0.022196469
Couscous,0.015947083,Streptococcus,Streptococcus,0.015947083
Couscous,0.003646502,Salmonella,Salmonella,0.003646502
Couscous,0.015376611,Hafnia,Hafnia,0.015376611
Couscous,0.006581801,Collinsella,Collinsella,0.006581801
Couscous,0.025556768,Enterobacter,Enterobacter,0.025556768
Couscous,0.003695458,Hungatella,Hungatella,0.003695458
Couscous,0.005979781,Lacticaseibacillus,Lacticaseibacillus,0.005979781
Couscous,0.002463305,Akkermansia,Akkermansia,0.002463305
Couscous,0.002302121,Blautia,Blautia,0.002302121
Couscous,0.001378427,Parabacteroides,Parabacteroides,0.001378427
Couscous,0.00028141,Ruminococcus,Ruminococcus,0.00028141
Couscous,0.000949126,Anaeroglobus,Anaeroglobus,0.000949126
Couscous,0.00123106,Veillonella,Veillonella,0.00123106
Couscous,0.000751016,Eubacterium,Eubacterium,0.000751016
Couscous,2.17E-04,Clostridium,Clostridium,0.000217284
Couscous,0.000512208,Pluralibacter,Pluralibacter,0.000512208
Couscous,0.000491285,Eggerthella,Eggerthella,0.000491285
Couscous,0.000454427,Citrobacter,Citrobacter,0.000454427
Couscous,0.000333962,Megasphaera,Megasphaera,0.000333962
Couscous,0.000251287,Sellimonas,Sellimonas,0.000251287
Couscous,0.000125854,Raoultella,Raoultella,0.000125854
Couscous,0.000285499,Sarcina,Sarcina,0.000285499
Couscous,7.42E-05,Kosakonia,Kosakonia,7.42091E-05
Couscous,7.66E-05,Lachnoclostridium,Lachnoclostridium,7.66308E-05
Couscous,9.44E-06,Fusobacterium,Fusobacterium,9.43904E-06
Couscous,0.000141841,Lactococcus,Lactococcus,0.000141841
Couscous,1.06E-05,Lactobacillus,Lactobacillus,1.06013E-05
Couscous,7.33E-05,Intestinibacter,Intestinibacter,7.32853E-05
Couscous,4.41E-05,Anaerostipes,Anaerostipes,4.40824E-05
Couscous,2.77E-05,Erysipelatoclostridium,Erysipelatoclostridium,2.77125E-05
Couscous,0,Faecalibacterium,Faecalibacterium,0
Couscous,3.53E-06,Pseudomonas,Pseudomonas,3.53377E-06
Couscous,2.83E-05,Morganella,Morganella,2.82701E-05
Couscous,1.89E-05,Bilophila,Bilophila,1.88781E-05
Couscous,8.96E-05,Varibaculum,Varibaculum,8.96201E-05
Couscous,4.81E-05,Actinomyces,Actinomyces,4.81403E-05
Couscous,3.30E-05,Phascolarctobacterium,Phascolarctobacterium,3.30132E-05
Couscous,0,Flavonifractor,Flavonifractor,0
Couscous,1.16E-05,Caproiciproducens,Caproiciproducens,1.15933E-05
Couscous,6.29E-06,Dysgonomonas,Dysgonomonas,6.29269E-06
Couscous,2.32E-05,Lactiplantibacillus,Lactiplantibacillus,2.31578E-05
Couscous,1.41E-05,Turicibacter,Turicibacter,1.41351E-05
Couscous,1.00E-05,Staphylococcus,Staphylococcus,1.00452E-05
Couscous,1.46E-05,Incertae Sedis,Incertae Sedis,1.46015E-05
Couscous,6.29E-06,Arcanobacterium,Arcanobacterium,6.29269E-06
Couscous,0,Campylobacter,Campylobacter,0
Couscous,7.53E-06,Rothia,Rothia,7.53392E-06
Couscous,0,Haemophilus,Haemophilus,0
Couscous,0,Brucella,Brucella,0
Couscous,0,Monoglobus,Monoglobus,0
Couscous,0,Buttiauxella,Buttiauxella,0
Couscous_and_Pork,0.430605778,Bacteroides,Bacteroides,0.430605778
Couscous_and_Pork,0.164001382,Escherichia,Escherichia,0.164001382
Couscous_and_Pork,0.166874995,Bifidobacterium,Bifidobacterium,0.166874995
Couscous_and_Pork,0.115960791,Enterococcus,Enterococcus,0.115960791
Couscous_and_Pork,0.013953953,Klebsiella,Klebsiella,0.013953953
Couscous_and_Pork,0.012167041,Streptococcus,Streptococcus,0.012167041
Couscous_and_Pork,0.002075496,Salmonella,Salmonella,0.002075496
Couscous_and_Pork,0.005412829,Hafnia,Hafnia,0.005412829
Couscous_and_Pork,0.007319524,Collinsella,Collinsella,0.007319524
Couscous_and_Pork,0.00126919,Enterobacter,Enterobacter,0.00126919
Couscous_and_Pork,0.004517826,Hungatella,Hungatella,0.004517826
Couscous_and_Pork,0.003895999,Lacticaseibacillus,Lacticaseibacillus,0.003895999
Couscous_and_Pork,0.005584343,Akkermansia,Akkermansia,0.005584343
Couscous_and_Pork,0.002225976,Blautia,Blautia,0.002225976
Couscous_and_Pork,0.004219535,Parabacteroides,Parabacteroides,0.004219535
Couscous_and_Pork,0.000291407,Ruminococcus,Ruminococcus,0.000291407
Couscous_and_Pork,0.00112352,Anaeroglobus,Anaeroglobus,0.00112352
Couscous_and_Pork,0.001545373,Veillonella,Veillonella,0.001545373
Couscous_and_Pork,0.000736245,Eubacterium,Eubacterium,0.000736245
Couscous_and_Pork,1.41E-03,Clostridium,Clostridium,0.001408422
Couscous_and_Pork,0.000536841,Pluralibacter,Pluralibacter,0.000536841
Couscous_and_Pork,0.000802014,Eggerthella,Eggerthella,0.000802014
Couscous_and_Pork,0.00046218,Citrobacter,Citrobacter,0.00046218
Couscous_and_Pork,0.000398186,Megasphaera,Megasphaera,0.000398186
Couscous_and_Pork,0.000216628,Sellimonas,Sellimonas,0.000216628
Couscous_and_Pork,0.000465838,Raoultella,Raoultella,0.000465838
Couscous_and_Pork,0.000191706,Sarcina,Sarcina,0.000191706
Couscous_and_Pork,0,Kosakonia,Kosakonia,0
Couscous_and_Pork,0.000175435,Lachnoclostridium,Lachnoclostridium,0.000175435
Couscous_and_Pork,2.04E-05,Fusobacterium,Fusobacterium,2.03521E-05
Couscous_and_Pork,0.000103219,Lactococcus,Lactococcus,0.000103219
Couscous_and_Pork,9.48E-05,Lactobacillus,Lactobacillus,9.48116E-05
Couscous_and_Pork,9.03E-05,Intestinibacter,Intestinibacter,9.0278E-05
Couscous_and_Pork,5.81E-05,Anaerostipes,Anaerostipes,5.80503E-05
Couscous_and_Pork,2.89E-05,Erysipelatoclostridium,Erysipelatoclostridium,2.88553E-05
Couscous_and_Pork,0,Faecalibacterium,Faecalibacterium,0
Couscous_and_Pork,8.32E-06,Pseudomonas,Pseudomonas,8.3152E-06
Couscous_and_Pork,5.81E-05,Morganella,Morganella,5.80577E-05
Couscous_and_Pork,2.26E-05,Bilophila,Bilophila,2.26189E-05
Couscous_and_Pork,7.27E-05,Varibaculum,Varibaculum,7.26574E-05
Couscous_and_Pork,6.32E-05,Actinomyces,Actinomyces,6.31618E-05
Couscous_and_Pork,2.85E-05,Phascolarctobacterium,Phascolarctobacterium,2.8506E-05
Couscous_and_Pork,1.01E-05,Flavonifractor,Flavonifractor,1.01461E-05
Couscous_and_Pork,8.32E-06,Caproiciproducens,Caproiciproducens,8.3152E-06
Couscous_and_Pork,1.72E-05,Dysgonomonas,Dysgonomonas,1.72232E-05
Couscous_and_Pork,1.94E-05,Lactiplantibacillus,Lactiplantibacillus,1.94152E-05
Couscous_and_Pork,8.32E-06,Turicibacter,Turicibacter,8.3152E-06
Couscous_and_Pork,3.40E-05,Staphylococcus,Staphylococcus,3.39668E-05
Couscous_and_Pork,5.07E-06,Incertae Sedis,Incertae Sedis,5.07305E-06
Couscous_and_Pork,0,Arcanobacterium,Arcanobacterium,0
Couscous_and_Pork,8.32E-06,Campylobacter,Campylobacter,8.3152E-06
Couscous_and_Pork,0,Rothia,Rothia,0
Couscous_and_Pork,6.24E-06,Haemophilus,Haemophilus,6.2364E-06
Couscous_and_Pork,1.97E-05,Brucella,Brucella,1.97283E-05
Couscous_and_Pork,0,Monoglobus,Monoglobus,0
Couscous_and_Pork,0,Buttiauxella,Buttiauxella,0
Couscous_and_Pork_and_formula,0.389406171,Bacteroides,Bacteroides,0.389406171
Couscous_and_Pork_and_formula,0.088919104,Escherichia,Escherichia,0.088919104
Couscous_and_Pork_and_formula,0.180236206,Bifidobacterium,Bifidobacterium,0.180236206
Couscous_and_Pork_and_formula,0.078923492,Enterococcus,Enterococcus,0.078923492
Couscous_and_Pork_and_formula,0.010111794,Klebsiella,Klebsiella,0.010111794
Couscous_and_Pork_and_formula,0.01720886,Streptococcus,Streptococcus,0.01720886
Couscous_and_Pork_and_formula,0.048419208,Salmonella,Salmonella,0.048419208
Couscous_and_Pork_and_formula,0.042557335,Hafnia,Hafnia,0.042557335
Couscous_and_Pork_and_formula,0.005891897,Collinsella,Collinsella,0.005891897
Couscous_and_Pork_and_formula,0.015994598,Enterobacter,Enterobacter,0.015994598
Couscous_and_Pork_and_formula,0.00445233,Hungatella,Hungatella,0.00445233
Couscous_and_Pork_and_formula,0.004109546,Lacticaseibacillus,Lacticaseibacillus,0.004109546
Couscous_and_Pork_and_formula,0.003038024,Akkermansia,Akkermansia,0.003038024
Couscous_and_Pork_and_formula,0.004276258,Blautia,Blautia,0.004276258
Couscous_and_Pork_and_formula,0.002055605,Parabacteroides,Parabacteroides,0.002055605
Couscous_and_Pork_and_formula,0.000524656,Ruminococcus,Ruminococcus,0.000524656
Couscous_and_Pork_and_formula,0.000780052,Anaeroglobus,Anaeroglobus,0.000780052
Couscous_and_Pork_and_formula,0.000901865,Veillonella,Veillonella,0.000901865
Couscous_and_Pork_and_formula,0.001140309,Eubacterium,Eubacterium,0.001140309
Couscous_and_Pork_and_formula,1.48E-03,Clostridium,Clostridium,0.001479629
Couscous_and_Pork_and_formula,0.000461351,Pluralibacter,Pluralibacter,0.000461351
Couscous_and_Pork_and_formula,0.0005972,Eggerthella,Eggerthella,0.0005972
Couscous_and_Pork_and_formula,0.00031182,Citrobacter,Citrobacter,0.00031182
Couscous_and_Pork_and_formula,0.000313967,Megasphaera,Megasphaera,0.000313967
Couscous_and_Pork_and_formula,0.000292137,Sellimonas,Sellimonas,0.000292137
Couscous_and_Pork_and_formula,0.000121258,Raoultella,Raoultella,0.000121258
Couscous_and_Pork_and_formula,0.000271188,Sarcina,Sarcina,0.000271188
Couscous_and_Pork_and_formula,0.000113013,Kosakonia,Kosakonia,0.000113013
Couscous_and_Pork_and_formula,0.000150588,Lachnoclostridium,Lachnoclostridium,0.000150588
Couscous_and_Pork_and_formula,4.61E-05,Fusobacterium,Fusobacterium,4.60943E-05
Couscous_and_Pork_and_formula,0.000139928,Lactococcus,Lactococcus,0.000139928
Couscous_and_Pork_and_formula,7.75E-05,Lactobacillus,Lactobacillus,7.74586E-05
Couscous_and_Pork_and_formula,0.000113456,Intestinibacter,Intestinibacter,0.000113456
Couscous_and_Pork_and_formula,7.06E-05,Anaerostipes,Anaerostipes,7.05784E-05
Couscous_and_Pork_and_formula,4.60E-05,Erysipelatoclostridium,Erysipelatoclostridium,4.59503E-05
Couscous_and_Pork_and_formula,0,Faecalibacterium,Faecalibacterium,0
Couscous_and_Pork_and_formula,1.19E-05,Pseudomonas,Pseudomonas,1.1851E-05
Couscous_and_Pork_and_formula,8.31E-06,Morganella,Morganella,8.30534E-06
Couscous_and_Pork_and_formula,3.46E-05,Bilophila,Bilophila,3.45697E-05
Couscous_and_Pork_and_formula,0.000103251,Varibaculum,Varibaculum,0.000103251
Couscous_and_Pork_and_formula,6.34E-05,Actinomyces,Actinomyces,6.33853E-05
Couscous_and_Pork_and_formula,1.25E-05,Phascolarctobacterium,Phascolarctobacterium,1.2504E-05
Couscous_and_Pork_and_formula,5.93E-06,Flavonifractor,Flavonifractor,5.9255E-06
Couscous_and_Pork_and_formula,9.97E-06,Caproiciproducens,Caproiciproducens,9.96641E-06
Couscous_and_Pork_and_formula,0,Dysgonomonas,Dysgonomonas,0
Couscous_and_Pork_and_formula,4.89E-05,Lactiplantibacillus,Lactiplantibacillus,4.89322E-05
Couscous_and_Pork_and_formula,4.29E-05,Turicibacter,Turicibacter,4.29161E-05
Couscous_and_Pork_and_formula,1.57E-05,Staphylococcus,Staphylococcus,1.56698E-05
Couscous_and_Pork_and_formula,1.47E-05,Incertae Sedis,Incertae Sedis,1.47151E-05
Couscous_and_Pork_and_formula,0,Arcanobacterium,Arcanobacterium,0
Couscous_and_Pork_and_formula,0,Campylobacter,Campylobacter,0
Couscous_and_Pork_and_formula,5.86E-06,Rothia,Rothia,5.85972E-06
Couscous_and_Pork_and_formula,0,Haemophilus,Haemophilus,0
Couscous_and_Pork_and_formula,4.98E-06,Brucella,Brucella,4.98321E-06
Couscous_and_Pork_and_formula,0,Monoglobus,Monoglobus,0
Couscous_and_Pork_and_formula,1.58E-05,Buttiauxella,Buttiauxella,1.58013E-05
Couscous_and_Pumpkin,0.356099262,Bacteroides,Bacteroides,0.356099262
Couscous_and_Pumpkin,0.1922565,Escherichia,Escherichia,0.1922565
Couscous_and_Pumpkin,0.189261224,Bifidobacterium,Bifidobacterium,0.189261224
Couscous_and_Pumpkin,0.113431396,Enterococcus,Enterococcus,0.113431396
Couscous_and_Pumpkin,0.020766519,Klebsiella,Klebsiella,0.020766519
Couscous_and_Pumpkin,0.017307317,Streptococcus,Streptococcus,0.017307317
Couscous_and_Pumpkin,0.002250668,Salmonella,Salmonella,0.002250668
Couscous_and_Pumpkin,0.001327498,Hafnia,Hafnia,0.001327498
Couscous_and_Pumpkin,0.008792645,Collinsella,Collinsella,0.008792645
Couscous_and_Pumpkin,0.000545061,Enterobacter,Enterobacter,0.000545061
Couscous_and_Pumpkin,0.005372147,Hungatella,Hungatella,0.005372147
Couscous_and_Pumpkin,0.00717806,Lacticaseibacillus,Lacticaseibacillus,0.00717806
Couscous_and_Pumpkin,0.002746248,Akkermansia,Akkermansia,0.002746248
Couscous_and_Pumpkin,0.002694193,Blautia,Blautia,0.002694193
Couscous_and_Pumpkin,0.002003067,Parabacteroides,Parabacteroides,0.002003067
Couscous_and_Pumpkin,0.000144031,Ruminococcus,Ruminococcus,0.000144031
Couscous_and_Pumpkin,0.001521048,Anaeroglobus,Anaeroglobus,0.001521048
Couscous_and_Pumpkin,0.002337084,Veillonella,Veillonella,0.002337084
Couscous_and_Pumpkin,0.001214314,Eubacterium,Eubacterium,0.001214314
Couscous_and_Pumpkin,2.59E-04,Clostridium,Clostridium,0.0002589
Couscous_and_Pumpkin,0.000632279,Pluralibacter,Pluralibacter,0.000632279
Couscous_and_Pumpkin,0.001060708,Eggerthella,Eggerthella,0.001060708
Couscous_and_Pumpkin,0.000530954,Citrobacter,Citrobacter,0.000530954
Couscous_and_Pumpkin,0.000400752,Megasphaera,Megasphaera,0.000400752
Couscous_and_Pumpkin,0.000225735,Sellimonas,Sellimonas,0.000225735
Couscous_and_Pumpkin,0.000532063,Raoultella,Raoultella,0.000532063
Couscous_and_Pumpkin,0.000324904,Sarcina,Sarcina,0.000324904
Couscous_and_Pumpkin,0.000268268,Kosakonia,Kosakonia,0.000268268
Couscous_and_Pumpkin,0.000173685,Lachnoclostridium,Lachnoclostridium,0.000173685
Couscous_and_Pumpkin,1.30E-05,Fusobacterium,Fusobacterium,1.29807E-05
Couscous_and_Pumpkin,0.000176498,Lactococcus,Lactococcus,0.000176498
Couscous_and_Pumpkin,8.95E-05,Lactobacillus,Lactobacillus,8.9533E-05
Couscous_and_Pumpkin,6.40E-05,Intestinibacter,Intestinibacter,6.39683E-05
Couscous_and_Pumpkin,4.95E-05,Anaerostipes,Anaerostipes,4.95133E-05
Couscous_and_Pumpkin,2.84E-05,Erysipelatoclostridium,Erysipelatoclostridium,2.8418E-05
Couscous_and_Pumpkin,0,Faecalibacterium,Faecalibacterium,0
Couscous_and_Pumpkin,0,Pseudomonas,Pseudomonas,0
Couscous_and_Pumpkin,8.65E-05,Morganella,Morganella,8.64979E-05
Couscous_and_Pumpkin,3.93E-05,Bilophila,Bilophila,3.93224E-05
Couscous_and_Pumpkin,7.20E-05,Varibaculum,Varibaculum,7.19801E-05
Couscous_and_Pumpkin,5.74E-05,Actinomyces,Actinomyces,5.73908E-05
Couscous_and_Pumpkin,3.87E-05,Phascolarctobacterium,Phascolarctobacterium,3.86961E-05
Couscous_and_Pumpkin,0,Flavonifractor,Flavonifractor,0
Couscous_and_Pumpkin,4.95E-05,Caproiciproducens,Caproiciproducens,4.95133E-05
Couscous_and_Pumpkin,6.49E-06,Dysgonomonas,Dysgonomonas,6.49035E-06
Couscous_and_Pumpkin,2.12E-05,Lactiplantibacillus,Lactiplantibacillus,2.11669E-05
Couscous_and_Pumpkin,1.34E-05,Turicibacter,Turicibacter,1.33611E-05
Couscous_and_Pumpkin,0,Staphylococcus,Staphylococcus,0
Couscous_and_Pumpkin,0,Incertae Sedis,Incertae Sedis,0
Couscous_and_Pumpkin,1.30E-05,Arcanobacterium,Arcanobacterium,1.29807E-05
Couscous_and_Pumpkin,0,Campylobacter,Campylobacter,0
Couscous_and_Pumpkin,0,Rothia,Rothia,0
Couscous_and_Pumpkin,8.65E-06,Haemophilus,Haemophilus,8.65379E-06
Couscous_and_Pumpkin,1.51E-05,Brucella,Brucella,1.50569E-05
Couscous_and_Pumpkin,0,Monoglobus,Monoglobus,0
Couscous_and_Pumpkin,0,Buttiauxella,Buttiauxella,0
Couscous_and_Pumpkin_and_formula,0.351521245,Bacteroides,Bacteroides,0.351521245
Couscous_and_Pumpkin_and_formula,0.095244145,Escherichia,Escherichia,0.095244145
Couscous_and_Pumpkin_and_formula,0.18818269,Bifidobacterium,Bifidobacterium,0.18818269
Couscous_and_Pumpkin_and_formula,0.096398802,Enterococcus,Enterococcus,0.096398802
Couscous_and_Pumpkin_and_formula,0.01164997,Klebsiella,Klebsiella,0.01164997
Couscous_and_Pumpkin_and_formula,0.016415542,Streptococcus,Streptococcus,0.016415542
Couscous_and_Pumpkin_and_formula,0.03826802,Salmonella,Salmonella,0.03826802
Couscous_and_Pumpkin_and_formula,0.007667766,Hafnia,Hafnia,0.007667766
Couscous_and_Pumpkin_and_formula,0.007794543,Collinsella,Collinsella,0.007794543
Couscous_and_Pumpkin_and_formula,0.009251081,Enterobacter,Enterobacter,0.009251081
Couscous_and_Pumpkin_and_formula,0.004751273,Hungatella,Hungatella,0.004751273
Couscous_and_Pumpkin_and_formula,0.003977837,Lacticaseibacillus,Lacticaseibacillus,0.003977837
Couscous_and_Pumpkin_and_formula,0.002366291,Akkermansia,Akkermansia,0.002366291
Couscous_and_Pumpkin_and_formula,0.003844593,Blautia,Blautia,0.003844593
Couscous_and_Pumpkin_and_formula,0.001657425,Parabacteroides,Parabacteroides,0.001657425
Couscous_and_Pumpkin_and_formula,0.000508178,Ruminococcus,Ruminococcus,0.000508178
Couscous_and_Pumpkin_and_formula,0.000861492,Anaeroglobus,Anaeroglobus,0.000861492
Couscous_and_Pumpkin_and_formula,0.000899841,Veillonella,Veillonella,0.000899841
Couscous_and_Pumpkin_and_formula,0.001060239,Eubacterium,Eubacterium,0.001060239
Couscous_and_Pumpkin_and_formula,3.88E-04,Clostridium,Clostridium,0.000387635
Couscous_and_Pumpkin_and_formula,0.000518031,Pluralibacter,Pluralibacter,0.000518031
Couscous_and_Pumpkin_and_formula,0.000727511,Eggerthella,Eggerthella,0.000727511
Couscous_and_Pumpkin_and_formula,0.000374161,Citrobacter,Citrobacter,0.000374161
Couscous_and_Pumpkin_and_formula,0.000242187,Megasphaera,Megasphaera,0.000242187
Couscous_and_Pumpkin_and_formula,0.000261457,Sellimonas,Sellimonas,0.000261457
Couscous_and_Pumpkin_and_formula,0.00011768,Raoultella,Raoultella,0.00011768
Couscous_and_Pumpkin_and_formula,0.000205325,Sarcina,Sarcina,0.000205325
Couscous_and_Pumpkin_and_formula,0.000253672,Kosakonia,Kosakonia,0.000253672
Couscous_and_Pumpkin_and_formula,6.48E-05,Lachnoclostridium,Lachnoclostridium,6.48198E-05
Couscous_and_Pumpkin_and_formula,3.76E-05,Fusobacterium,Fusobacterium,3.75557E-05
Couscous_and_Pumpkin_and_formula,0.00014123,Lactococcus,Lactococcus,0.00014123
Couscous_and_Pumpkin_and_formula,7.44E-05,Lactobacillus,Lactobacillus,7.44112E-05
Couscous_and_Pumpkin_and_formula,7.50E-05,Intestinibacter,Intestinibacter,7.50215E-05
Couscous_and_Pumpkin_and_formula,6.73E-05,Anaerostipes,Anaerostipes,6.72743E-05
Couscous_and_Pumpkin_and_formula,5.76E-05,Erysipelatoclostridium,Erysipelatoclostridium,5.76231E-05
Couscous_and_Pumpkin_and_formula,1.66E-05,Faecalibacterium,Faecalibacterium,1.65594E-05
Couscous_and_Pumpkin_and_formula,0,Pseudomonas,Pseudomonas,0
Couscous_and_Pumpkin_and_formula,4.50E-05,Morganella,Morganella,4.49847E-05
Couscous_and_Pumpkin_and_formula,4.48E-05,Bilophila,Bilophila,4.48236E-05
Couscous_and_Pumpkin_and_formula,5.11E-05,Varibaculum,Varibaculum,5.11396E-05
Couscous_and_Pumpkin_and_formula,6.60E-05,Actinomyces,Actinomyces,6.60107E-05
Couscous_and_Pumpkin_and_formula,1.18E-05,Phascolarctobacterium,Phascolarctobacterium,1.18241E-05
Couscous_and_Pumpkin_and_formula,0,Flavonifractor,Flavonifractor,0
Couscous_and_Pumpkin_and_formula,7.54E-06,Caproiciproducens,Caproiciproducens,7.54336E-06
Couscous_and_Pumpkin_and_formula,0,Dysgonomonas,Dysgonomonas,0
Couscous_and_Pumpkin_and_formula,1.38E-05,Lactiplantibacillus,Lactiplantibacillus,1.38477E-05
Couscous_and_Pumpkin_and_formula,1.46E-05,Turicibacter,Turicibacter,1.4584E-05
Couscous_and_Pumpkin_and_formula,1.81E-05,Staphylococcus,Staphylococcus,1.81284E-05
Couscous_and_Pumpkin_and_formula,1.93E-05,Incertae Sedis,Incertae Sedis,1.92896E-05
Couscous_and_Pumpkin_and_formula,8.28E-06,Arcanobacterium,Arcanobacterium,8.27972E-06
Couscous_and_Pumpkin_and_formula,9.43E-06,Campylobacter,Campylobacter,9.42919E-06
Couscous_and_Pumpkin_and_formula,1.55E-05,Rothia,Rothia,1.55179E-05
Couscous_and_Pumpkin_and_formula,0,Haemophilus,Haemophilus,0
Couscous_and_Pumpkin_and_formula,8.28E-06,Brucella,Brucella,8.27972E-06
Couscous_and_Pumpkin_and_formula,2.77E-05,Monoglobus,Monoglobus,2.77368E-05
Couscous_and_Pumpkin_and_formula,0,Buttiauxella,Buttiauxella,0
Couscous_and_formula,0.433670643,Bacteroides,Bacteroides,0.433670643
Couscous_and_formula,0.132898292,Escherichia,Escherichia,0.132898292
Couscous_and_formula,0.171704182,Bifidobacterium,Bifidobacterium,0.171704182
Couscous_and_formula,0.077655763,Enterococcus,Enterococcus,0.077655763
Couscous_and_formula,0.020041547,Klebsiella,Klebsiella,0.020041547
Couscous_and_formula,0.01324704,Streptococcus,Streptococcus,0.01324704
Couscous_and_formula,0.004078966,Salmonella,Salmonella,0.004078966
Couscous_and_formula,0.016720681,Hafnia,Hafnia,0.016720681
Couscous_and_formula,0.005192913,Collinsella,Collinsella,0.005192913
Couscous_and_formula,0.001741422,Enterobacter,Enterobacter,0.001741422
Couscous_and_formula,0.003303627,Hungatella,Hungatella,0.003303627
Couscous_and_formula,0.003302396,Lacticaseibacillus,Lacticaseibacillus,0.003302396
Couscous_and_formula,0.002941486,Akkermansia,Akkermansia,0.002941486
Couscous_and_formula,0.003824253,Blautia,Blautia,0.003824253
Couscous_and_formula,0.001379573,Parabacteroides,Parabacteroides,0.001379573
Couscous_and_formula,0.000452977,Ruminococcus,Ruminococcus,0.000452977
Couscous_and_formula,0.00048767,Anaeroglobus,Anaeroglobus,0.00048767
Couscous_and_formula,0.000429522,Veillonella,Veillonella,0.000429522
Couscous_and_formula,0.000769056,Eubacterium,Eubacterium,0.000769056
Couscous_and_formula,3.28E-04,Clostridium,Clostridium,0.000328224
Couscous_and_formula,0.000549123,Pluralibacter,Pluralibacter,0.000549123
Couscous_and_formula,0.000426845,Eggerthella,Eggerthella,0.000426845
Couscous_and_formula,0.00041757,Citrobacter,Citrobacter,0.00041757
Couscous_and_formula,0.000128916,Megasphaera,Megasphaera,0.000128916
Couscous_and_formula,0.000247763,Sellimonas,Sellimonas,0.000247763
Couscous_and_formula,0.000115939,Raoultella,Raoultella,0.000115939
Couscous_and_formula,0.000114471,Sarcina,Sarcina,0.000114471
Couscous_and_formula,0.000251201,Kosakonia,Kosakonia,0.000251201
Couscous_and_formula,5.62E-05,Lachnoclostridium,Lachnoclostridium,5.62128E-05
Couscous_and_formula,4.16E-05,Fusobacterium,Fusobacterium,4.15532E-05
Couscous_and_formula,9.44E-05,Lactococcus,Lactococcus,9.44376E-05
Couscous_and_formula,6.99E-05,Lactobacillus,Lactobacillus,6.99371E-05
Couscous_and_formula,0.000120577,Intestinibacter,Intestinibacter,0.000120577
Couscous_and_formula,4.82E-05,Anaerostipes,Anaerostipes,4.82025E-05
Couscous_and_formula,1.93E-05,Erysipelatoclostridium,Erysipelatoclostridium,1.93232E-05
Couscous_and_formula,0,Faecalibacterium,Faecalibacterium,0
Couscous_and_formula,0,Pseudomonas,Pseudomonas,0
Couscous_and_formula,1.41E-05,Morganella,Morganella,1.40532E-05
Couscous_and_formula,1.89E-05,Bilophila,Bilophila,1.8898E-05
Couscous_and_formula,3.57E-05,Varibaculum,Varibaculum,3.56768E-05
Couscous_and_formula,2.18E-05,Actinomyces,Actinomyces,2.18048E-05
Couscous_and_formula,0,Phascolarctobacterium,Phascolarctobacterium,0
Couscous_and_formula,0,Flavonifractor,Flavonifractor,0
Couscous_and_formula,1.31E-05,Caproiciproducens,Caproiciproducens,1.30695E-05
Couscous_and_formula,8.71E-06,Dysgonomonas,Dysgonomonas,8.713E-06
Couscous_and_formula,0,Lactiplantibacillus,Lactiplantibacillus,0
Couscous_and_formula,1.74E-05,Turicibacter,Turicibacter,1.7426E-05
